canonical_name	alias	alias_type	source
tobramycin	tobradistin	synonym	amr_r
tobramycin	tobralex	synonym	amr_r
tobramycin	tobram	abbreviation	amr_r
tobramycin	tobramaxin	synonym	amr_r
tobramycin	tobramicin	synonym	amr_r
tobramycin	tobramicina	synonym	amr_r
tobramycin	tobramitsetin	synonym	amr_r
tobramycin	tobramycetin	synonym	amr_r
tobramycin	tobramycine	synonym	amr_r
tobramycin	tobramycinum	synonym	amr_r
tobramycin	tobrased	synonym	amr_r
tobramycin	tobrex	synonym	amr_r
triclosan	TRC	card_abbreviation	card
trimethoprim	TMP	card_abbreviation	card
trimethoprim	abaprim	synonym	amr_r
trimethoprim	anitrim	synonym	amr_r
trimethoprim	antrima	synonym	amr_r
trimethoprim	antrimox	synonym	amr_r
trimethoprim	bacdan	synonym	amr_r
trimethoprim	bacidal	synonym	amr_r
trimethoprim	bacide	synonym	amr_r
trimethoprim	bacin	synonym	amr_r
trimethoprim	bacterial	synonym	amr_r
trimethoprim	bacticel	synonym	amr_r
trimethoprim	bactifor	synonym	amr_r
trimethoprim	bactoprim	synonym	amr_r
trimethoprim	bactramin	synonym	amr_r
trimethoprim	bencole	synonym	amr_r
trimethoprim	bethaprim	synonym	amr_r
trimethoprim	biosulten	synonym	amr_r
trimethoprim	briscotrim	synonym	amr_r
trimethoprim	chemotrin	synonym	amr_r
trimethoprim	colizole	synonym	amr_r
trimethoprim	conprim	synonym	amr_r
trimethoprim	cotrimel	synonym	amr_r
trimethoprim	deprim	synonym	amr_r
trimethoprim	dosulfin	synonym	amr_r
trimethoprim	duocide	synonym	amr_r
trimethoprim	esbesul	synonym	amr_r
trimethoprim	espectrin	synonym	amr_r
trimethoprim	euctrim	synonym	amr_r
trimethoprim	exbesul	synonym	amr_r
trimethoprim	fermagex	synonym	amr_r
trimethoprim	fortrim	synonym	amr_r
trimethoprim	futin	synonym	amr_r
trimethoprim	ikaprim	synonym	amr_r
trimethoprim	infectotrimet	synonym	amr_r
trimethoprim	instalac	synonym	amr_r
trimethoprim	kombinax	synonym	amr_r
trimethoprim	lagatrim	synonym	amr_r
trimethoprim	lastrim	synonym	amr_r
trimethoprim	lescot	synonym	amr_r
trimethoprim	monoprim	synonym	amr_r
trimethoprim	monotrim	synonym	amr_r
trimethoprim	monotrimin	synonym	amr_r
trimethoprim	novotrimel	synonym	amr_r
trimethoprim	omstat	synonym	amr_r
trimethoprim	pancidim	synonym	amr_r
trimethoprim	proloprim	synonym	amr_r
trimethoprim	protrin	synonym	amr_r
trimethoprim	purbal	synonym	amr_r
trimethoprim	resprim	synonym	amr_r
trimethoprim	roubac	synonym	amr_r
trimethoprim	roubal	synonym	amr_r
trimethoprim	salvatrim	synonym	amr_r
trimethoprim	setprin	synonym	amr_r
trimethoprim	sinotrim	synonym	amr_r
trimethoprim	stopan	synonym	amr_r
trimethoprim	streptoplus	synonym	amr_r
trimethoprim	sugaprim	synonym	amr_r
trimethoprim	sulfamar	synonym	amr_r
trimethoprim	sulfoxaprim	synonym	amr_r
trimethoprim	sulthrim	synonym	amr_r
trimethoprim	sultrex	synonym	amr_r
trimethoprim	syraprim	synonym	amr_r
trimethoprim	t	abbreviation	amr_r
trimethoprim	tiempe	synonym	amr_r
trimethoprim	tmp	abbreviation	amr_r
trimethoprim	tr	abbreviation	amr_r
trimethoprim	tri	abbreviation	amr_r
trimethoprim	trim	abbreviation	amr_r
trimethoprim	trimethioprim	synonym	amr_r
trimethoprim	trimethoprime	synonym	amr_r
trimethoprim	trimethoprimum	synonym	amr_r
trimethoprim	trimethopriom	synonym	amr_r
trimethoprim	trimetoprim	synonym	amr_r
trimethoprim	trimetoprima	synonym	amr_r
trimethoprim	trimexol	synonym	amr_r
trimethoprim	trimezol	synonym	amr_r
trimethoprim	trimogal	synonym	amr_r
trimethoprim	trimono	synonym	amr_r
trimethoprim	trimopan	synonym	amr_r
trimethoprim	triprim	synonym	amr_r
trimethoprim	trisul	synonym	amr_r
trimethoprim	trisulcom	synonym	amr_r
trimethoprim	trisulfam	synonym	amr_r
trimethoprim	trisural	synonym	amr_r
trimethoprim	uretrim	synonym	amr_r
trimethoprim	urobactrim	synonym	amr_r
trimethoprim	utetrin	synonym	amr_r
trimethoprim	velaten	synonym	amr_r
trimethoprim	w	abbreviation	amr_r
trimethoprim	wellcoprim	synonym	amr_r
trimethoprim	wellcoprin	synonym	amr_r
trimethoprim	xeroprim	synonym	amr_r
trimethoprim	zamboprim	synonym	amr_r
tylosin	TYL	card_abbreviation	card
tylosin	fradizine	synonym	amr_r
tylosin	tilosina	synonym	amr_r
tylosin	tylan	synonym	amr_r
tylosin	tylo	abbreviation	amr_r
tylosin	tylocine	synonym	amr_r
tylosin	tylosine	synonym	amr_r
tylosin	tylosinum	synonym	amr_r
tylosin	vubityl	synonym	amr_r
vancomycin	VAN	card_abbreviation	card
vancomycin	va	abbreviation	amr_r
vancomycin	van	abbreviation	amr_r
vancomycin	vanc	abbreviation	amr_r
vancomycin	vancocin	synonym	amr_r
vancomycin	vancoled	synonym	amr_r
vancomycin	vancom	abbreviation	amr_r
vancomycin	vancomicina	synonym	amr_r
vancomycin	vancomycine	synonym	amr_r
vancomycin	vancomycinum	synonym	amr_r
viomycin	VIO	card_abbreviation	card
viomycin	florimycin	synonym	amr_r
viomycin	floromycin	synonym	amr_r
viomycin	vioactane	synonym	amr_r
viomycin	viocin	synonym	amr_r
viomycin	viomicin	synonym	amr_r
viomycin	viomicina	synonym	amr_r
viomycin	viomycine	synonym	amr_r
viomycin	viomycinum	synonym	amr_r
virginiamycin	Pristinamycin	source_name	amr_r
virginiamycin	eskalin	synonym	amr_r
virginiamycin	micamicina	synonym	amr_r
virginiamycin	mikamycin	synonym	amr_r
virginiamycin	mikamycine	synonym	amr_r
virginiamycin	mikamycinum	synonym	amr_r
virginiamycin	ostreogricina	synonym	amr_r
virginiamycin	ostreogrycine	synonym	amr_r
virginiamycin	ostreogrycinum	synonym	amr_r
virginiamycin	pris	abbreviation	amr_r
virginiamycin	pristi	abbreviation	amr_r
virginiamycin	pristinamicina	synonym	amr_r
virginiamycin	pristinamycine	synonym	amr_r
virginiamycin	pristinamycinum	synonym	amr_r
virginiamycin	pyostacine	synonym	amr_r
virginiamycin	stafac	synonym	amr_r
virginiamycin	stafytracine	synonym	amr_r
virginiamycin	stajac	synonym	amr_r
virginiamycin	staphylomycin	synonym	amr_r
virginiamycin	stapyocine	synonym	amr_r
virginiamycin	starfac	synonym	amr_r
virginiamycin	virgimycin	synonym	amr_r
virginiamycin	virgimycine	synonym	amr_r
virginiamycin	virginiamicina	synonym	amr_r
virginiamycin	virginiamycina	synonym	amr_r
virginiamycin	virginiamycinum	synonym	amr_r
xeruborbactam	benzo	synonym	amr_r
xeruborbactam	borate	synonym	amr_r
zoliflodacin	ZOL	card_abbreviation	card
zoliflodacin	nuzolvence	synonym	amr_r
zoliflodacin	spiro	synonym	amr_r
zoliflodacin	zol	abbreviation	amr_r
zoliflodacin	zoliflodacina	synonym	amr_r
zoliflodacin	zoliflodacine	synonym	amr_r
zorbamycin	bleomycetin	synonym	amr_r
zorbamycin	boanmycin	synonym	amr_r
zorbamycin	nbleomycinamide	synonym	amr_r
zorbamycin	pingyangmycin	synonym	amr_r
